#BuildingID,Date,Time,TargetTemp,ActualTemp
2,06/28/13,04:33:07 AM,65,62
17,06/29/13,05:33:07 AM,67,71
14,06/30/13,06:33:07 AM,68,61
1,06/01/13,07:33:07 AM,66,66
1,06/02/13,08:33:07 AM,66,60
6,06/03/13,09:33:07 AM,69,62
3,06/04/13,10:33:07 AM,67,69
12,06/05/13,11:33:07 AM,69,79
10,06/06/13,12:33:07 PM,68,63
1,06/07/13,01:33:07 PM,66,62
7,06/08/13,02:33:07 PM,68,60
17,06/09/13,03:33:07 PM,65,73
9,06/10/13,04:33:07 PM,68,76
6,06/11/13,05:33:07 PM,69,70
13,06/12/13,06:33:07 PM,66,72
1,06/13/13,07:33:07 PM,68,80
8,06/14/13,08:33:07 PM,65,77
12,06/15/13,09:33:07 PM,67,66
6,06/16/13,10:33:07 PM,69,69
15,06/17/13,11:33:07 PM,66,64
15,06/18/13,12:00:01 AM,69,77
17,06/19/13,01:00:01 AM,65,59
16,06/20/13,02:00:01 AM,69,61
16,06/21/13,03:00:01 AM,66,76
2,06/22/13,04:00:01 AM,67,73
6,06/23/13,05:00:01 AM,66,66
3,06/24/13,06:00:01 AM,65,79
3,06/25/13,07:00:01 AM,68,56
17,06/26/13,08:00:01 AM,67,73
17,06/27/13,09:00:01 AM,66,80
20,06/28/13,10:00:01 AM,69,75
10,06/29/13,11:00:01 AM,69,66
2,06/30/13,12:00:01 PM,70,74
1,06/01/13,01:00:01 PM,65,70
15,06/02/13,02:00:01 PM,66,70
4,06/03/13,03:00:01 PM,67,67
3,06/04/13,04:00:01 PM,68,73
3,06/05/13,05:00:01 PM,66,63
9,06/06/13,06:00:01 PM,66,56
6,06/07/13,07:00:01 PM,70,67
17,06/08/13,08:00:01 PM,67,57
7,06/09/13,09:00:01 PM,67,73
17,06/10/13,10:00:01 PM,68,58
5,06/11/13,11:00:01 PM,65,60
6,06/12/13,12:13:19 AM,70,61
20,06/13/13,01:13:19 AM,70,64
18,06/14/13,02:13:19 AM,68,74
10,06/15/13,03:13:19 AM,69,62
2,06/16/13,04:13:19 AM,65,56
9,06/17/13,05:13:19 AM,69,64
13,06/18/13,06:13:19 AM,68,73
15,06/19/13,07:13:19 AM,65,64
1,06/20/13,08:13:19 AM,67,78
15,06/21/13,09:13:19 AM,69,68
13,06/22/13,10:13:19 AM,65,65
7,06/23/13,11:13:19 AM,68,70
15,06/24/13,12:13:19 PM,67,62
18,06/25/13,01:13:19 PM,66,66
2,06/26/13,02:13:19 PM,67,78
8,06/27/13,03:13:19 PM,65,57
11,06/28/13,04:13:19 PM,69,57
10,06/29/13,05:13:19 PM,69,72
6,06/30/13,06:13:19 PM,68,59
11,06/01/13,07:13:19 PM,67,72
16,06/02/13,08:13:19 PM,68,74
1,06/03/13,09:13:19 PM,67,59
10,06/04/13,10:13:19 PM,69,78
7,06/05/13,11:13:19 PM,65,75
13,06/06/13,12:43:51 AM,68,79
18,06/07/13,01:43:51 AM,65,59
5,06/08/13,02:43:51 AM,67,68
20,06/09/13,03:43:51 AM,67,78
3,06/10/13,04:43:51 AM,68,72
3,06/11/13,05:43:51 AM,66,64
8,06/12/13,06:43:51 AM,67,76
8,06/13/13,07:43:51 AM,68,80
8,06/14/13,08:43:51 AM,66,75
1,06/15/13,09:43:51 AM,69,66
20,06/16/13,10:43:51 AM,66,66
6,06/17/13,11:43:51 AM,65,63
10,06/18/13,12:43:51 PM,68,62
7,06/19/13,01:43:51 PM,69,61
1,06/20/13,02:43:51 PM,70,59
18,06/21/13,03:43:51 PM,69,80
13,06/22/13,04:43:51 PM,66,60
7,06/23/13,05:43:51 PM,66,68
15,06/24/13,06:43:51 PM,66,62
20,06/25/13,07:43:51 PM,66,60
11,06/26/13,08:43:51 PM,69,77
5,06/27/13,09:43:51 PM,65,77
8,06/28/13,10:43:51 PM,68,78
5,06/29/13,11:43:51 PM,68,77
8,06/30/13,12:13:20 AM,69,65
15,06/01/13,01:13:20 AM,68,69
7,06/02/13,02:13:20 AM,67,62
10,06/03/13,03:13:20 AM,66,68
17,06/04/13,04:13:20 AM,70,57
16,06/05/13,05:13:20 AM,67,72
8,06/06/13,06:13:20 AM,70,76
5,06/07/13,07:13:20 AM,70,74
17,06/08/13,08:13:20 AM,70,79
19,06/09/13,09:13:20 AM,65,73
9,06/10/13,10:13:20 AM,67,77
7,06/11/13,11:13:20 AM,66,68
20,06/12/13,12:13:20 PM,68,64
20,06/13/13,01:13:20 PM,66,63
18,06/14/13,02:13:20 PM,68,65
2,06/15/13,03:13:20 PM,70,78
11,06/16/13,04:13:20 PM,65,56
1,06/17/13,05:13:20 PM,66,73
15,06/18/13,06:13:20 PM,70,80
2,06/19/13,07:13:20 PM,68,56
13,06/20/13,08:13:20 PM,70,56
5,06/21/13,09:13:20 PM,68,61
13,06/22/13,10:13:20 PM,69,66
19,06/23/13,11:13:20 PM,68,62
6,06/24/13,12:33:07 AM,66,60
3,06/25/13,01:33:07 AM,70,65
5,06/26/13,02:33:07 AM,69,57
5,06/27/13,03:33:07 AM,67,67
18,06/28/13,04:33:07 AM,66,76
2,06/29/13,05:33:07 AM,66,67
3,06/30/13,06:33:07 AM,68,56
10,06/01/13,07:33:07 AM,68,71
20,06/02/13,08:33:07 AM,69,74
10,06/03/13,09:33:07 AM,67,77
7,06/04/13,10:33:07 AM,65,74
8,06/05/13,11:33:07 AM,66,67
15,06/06/13,12:33:07 PM,67,61
9,06/07/13,01:33:07 PM,66,63
2,06/08/13,02:33:07 PM,69,78
8,06/09/13,03:33:07 PM,67,58
10,06/10/13,04:33:07 PM,67,73
4,06/11/13,05:33:07 PM,68,74
3,06/12/13,06:33:07 PM,69,55
13,06/13/13,07:33:07 PM,68,68
18,06/14/13,08:33:07 PM,68,66
9,06/15/13,09:33:07 PM,65,57
4,06/16/13,10:33:07 PM,66,60
4,06/17/13,11:33:07 PM,70,63
8,06/18/13,12:00:01 AM,69,65
7,06/19/13,01:00:01 AM,70,66
18,06/20/13,02:00:01 AM,67,68
5,06/21/13,03:00:01 AM,65,65
3,06/22/13,04:00:01 AM,69,76
13,06/23/13,05:00:01 AM,69,56
12,06/24/13,06:00:01 AM,66,55
18,06/25/13,07:00:01 AM,68,78
17,06/26/13,08:00:01 AM,66,76
19,06/27/13,09:00:01 AM,70,64
12,06/28/13,10:00:01 AM,66,68
15,06/29/13,11:00:01 AM,68,74
9,06/30/13,12:00:01 PM,67,78
9,06/01/13,01:00:01 PM,70,76
20,06/02/13,02:00:01 PM,68,70
12,06/03/13,03:00:01 PM,67,67
12,06/04/13,04:00:01 PM,70,68
4,06/05/13,05:00:01 PM,70,56
18,06/06/13,06:00:01 PM,70,55
19,06/07/13,07:00:01 PM,67,67
20,06/08/13,08:00:01 PM,69,62
5,06/09/13,09:00:01 PM,66,58
9,06/10/13,10:00:01 PM,69,73
9,06/11/13,11:00:01 PM,67,59
12,06/12/13,12:13:19 AM,67,73
16,06/13/13,01:13:19 AM,65,68
16,06/14/13,02:13:19 AM,70,79
10,06/15/13,03:13:19 AM,66,75
5,06/16/13,04:13:19 AM,67,78
13,06/17/13,05:13:19 AM,70,59
4,06/18/13,06:13:19 AM,69,80
13,06/19/13,07:13:19 AM,69,74
18,06/20/13,08:13:19 AM,65,63
3,06/21/13,09:13:19 AM,67,77
7,06/22/13,10:13:19 AM,66,70
19,06/23/13,11:13:19 AM,67,60
1,06/24/13,12:13:19 PM,66,61
10,06/25/13,01:13:19 PM,68,56
13,06/26/13,02:13:19 PM,70,65
6,06/27/13,03:13:19 PM,66,66
11,06/28/13,04:13:19 PM,66,80
8,06/29/13,05:13:19 PM,68,56
2,06/30/13,06:13:19 PM,67,66
16,06/01/13,07:13:19 PM,67,65
6,06/02/13,08:13:19 PM,70,68
1,06/03/13,09:13:19 PM,70,66
18,06/04/13,10:13:19 PM,69,62
3,06/05/13,11:13:19 PM,67,74
2,06/06/13,12:43:51 AM,67,79
13,06/07/13,01:43:51 AM,68,75
7,06/08/13,02:43:51 AM,67,75
2,06/09/13,03:43:51 AM,69,58
2,06/10/13,04:43:51 AM,70,74
1,06/11/13,05:43:51 AM,70,61
19,06/12/13,06:43:51 AM,70,67
13,06/13/13,07:43:51 AM,70,71
4,06/14/13,08:43:51 AM,65,60
6,06/15/13,09:43:51 AM,68,68
18,06/16/13,10:43:51 AM,70,75
19,06/17/13,11:43:51 AM,66,65
11,06/18/13,12:43:51 PM,66,55
8,06/19/13,01:43:51 PM,69,80
11,06/20/13,02:43:51 PM,70,56
8,06/21/13,03:43:51 PM,66,71
20,06/22/13,04:43:51 PM,66,57
20,06/23/13,05:43:51 PM,69,59
10,06/24/13,06:43:51 PM,69,73
9,06/25/13,07:43:51 PM,70,58
17,06/26/13,08:43:51 PM,70,78
13,06/27/13,09:43:51 PM,70,71
2,06/28/13,10:43:51 PM,69,75
11,06/29/13,11:43:51 PM,66,68
6,06/30/13,12:13:20 AM,65,64
16,06/01/13,01:13:20 AM,66,67
12,06/02/13,02:13:20 AM,68,72
7,06/03/13,03:13:20 AM,69,55
12,06/04/13,04:13:20 AM,70,56
20,06/05/13,05:13:20 AM,70,56
16,06/06/13,06:13:20 AM,68,79
13,06/07/13,07:13:20 AM,68,63
10,06/08/13,08:13:20 AM,65,69
6,06/09/13,09:13:20 AM,66,74
7,06/10/13,10:13:20 AM,67,60
19,06/11/13,11:13:20 AM,70,63
8,06/12/13,12:13:20 PM,67,74
5,06/13/13,01:13:20 PM,65,71
14,06/14/13,02:13:20 PM,67,57
14,06/15/13,03:13:20 PM,69,73
3,06/16/13,04:13:20 PM,65,75
3,06/17/13,05:13:20 PM,70,56
13,06/18/13,06:13:20 PM,70,79
11,06/19/13,07:13:20 PM,68,75
8,06/20/13,08:13:20 PM,70,71
16,06/21/13,09:13:20 PM,70,73
18,06/22/13,10:13:20 PM,70,62
19,06/23/13,11:13:20 PM,66,70
6,06/24/13,12:33:07 AM,67,74
12,06/25/13,01:33:07 AM,69,66
7,06/26/13,02:33:07 AM,67,70
1,06/27/13,03:33:07 AM,67,77
15,06/28/13,04:33:07 AM,70,56
1,06/29/13,05:33:07 AM,68,70
16,06/30/13,06:33:07 AM,69,59
18,06/01/13,07:33:07 AM,69,67
13,06/02/13,08:33:07 AM,68,76
9,06/03/13,09:33:07 AM,66,62
4,06/04/13,10:33:07 AM,69,71
16,06/05/13,11:33:07 AM,67,74
9,06/06/13,12:33:07 PM,65,70
20,06/07/13,01:33:07 PM,66,68
4,06/08/13,02:33:07 PM,69,67
20,06/09/13,03:33:07 PM,67,63
4,06/10/13,04:33:07 PM,69,75
15,06/11/13,05:33:07 PM,68,72
18,06/12/13,06:33:07 PM,66,58
3,06/13/13,07:33:07 PM,70,68
2,06/14/13,08:33:07 PM,69,80
3,06/15/13,09:33:07 PM,66,69
15,06/16/13,10:33:07 PM,67,75
1,06/17/13,11:33:07 PM,69,59
1,06/18/13,12:45:56 AM,67,62
6,06/19/13,01:45:56 AM,66,61
5,06/20/13,02:45:56 AM,67,68
19,06/21/13,03:45:56 AM,69,61
5,06/22/13,04:45:56 AM,69,74
19,06/23/13,05:45:56 AM,68,61
11,06/24/13,06:45:56 AM,67,76
18,06/25/13,07:45:56 AM,67,79
13,06/26/13,08:45:56 AM,70,56
13,06/27/13,09:45:56 AM,66,73
3,06/28/13,10:45:56 AM,67,79
15,06/29/13,11:45:56 AM,66,78
13,06/30/13,12:45:56 PM,65,67
11,06/01/13,01:45:56 PM,70,63
8,06/02/13,02:45:56 PM,68,67
1,06/03/13,03:45:56 PM,67,77
11,06/04/13,04:45:56 PM,66,67
6,06/05/13,05:45:56 PM,68,75
11,06/06/13,06:45:56 PM,67,64
15,06/07/13,07:45:56 PM,67,67
10,06/08/13,08:45:56 PM,69,61
5,06/09/13,09:45:56 PM,67,68
5,06/10/13,10:45:56 PM,68,72
20,06/11/13,11:45:56 PM,66,80
11,06/12/13,12:45:56 AM,69,78
7,06/13/13,01:45:56 AM,69,64
4,06/14/13,02:45:56 AM,65,67
18,06/15/13,03:45:56 AM,65,61
17,06/16/13,04:45:56 AM,65,60
18,06/17/13,05:45:56 AM,70,68
16,06/18/13,06:45:56 AM,67,57
8,06/19/13,07:45:56 AM,65,76
11,06/20/13,08:45:56 AM,65,55
19,06/21/13,09:45:56 AM,66,56
16,06/22/13,10:45:56 AM,65,71
17,06/23/13,11:45:56 AM,66,75
8,06/24/13,12:45:56 PM,68,71
1,06/25/13,01:45:56 PM,66,77
3,06/26/13,02:45:56 PM,70,62
9,06/27/13,03:45:56 PM,67,62
2,06/28/13,04:45:56 PM,69,65
9,06/29/13,05:45:56 PM,66,74
9,06/30/13,06:45:56 PM,67,65
16,06/01/13,07:45:56 PM,67,64
16,06/02/13,08:45:56 PM,66,55
10,06/03/13,09:45:56 PM,69,69
7,06/04/13,10:45:56 PM,65,79
4,06/05/13,11:45:56 PM,70,60
12,06/06/13,12:45:56 AM,68,64
7,06/07/13,01:45:56 AM,70,80
5,06/08/13,02:45:56 AM,68,77
13,06/09/13,03:45:56 AM,67,76
9,06/10/13,04:45:56 AM,69,75
10,06/11/13,05:45:56 AM,69,79
7,06/12/13,06:45:56 AM,66,64
17,06/13/13,07:45:56 AM,65,73
3,06/14/13,08:45:56 AM,68,65
2,06/15/13,09:45:56 AM,70,80
4,06/16/13,10:45:56 AM,66,56
14,06/17/13,11:45:56 AM,65,76
2,06/18/13,12:45:56 PM,68,76
14,06/19/13,01:45:56 PM,65,62
4,06/20/13,02:45:56 PM,67,73
8,06/21/13,03:45:56 PM,66,76
4,06/22/13,04:45:56 PM,66,68
7,06/23/13,05:45:56 PM,65,77
3,06/24/13,06:45:56 PM,68,58
2,06/25/13,12:00:01 AM,65,69
20,06/26/13,01:00:01 AM,70,65
20,06/27/13,02:00:01 AM,66,72
10,06/28/13,03:00:01 AM,67,58
11,06/29/13,04:00:01 AM,70,65
12,06/30/13,05:00:01 AM,65,71
20,06/01/13,06:00:01 AM,67,58
10,06/02/13,07:00:01 AM,70,60
7,06/03/13,08:00:01 AM,65,68
15,06/04/13,09:00:01 AM,67,55
18,06/05/13,10:00:01 AM,69,80
18,06/06/13,11:00:01 AM,67,62
5,06/07/13,12:00:01 PM,68,75
18,06/08/13,01:00:01 PM,65,69
6,06/09/13,02:00:01 PM,70,79
18,06/10/13,03:00:01 PM,68,73
16,06/11/13,04:00:01 PM,67,60
9,06/12/13,05:00:01 PM,65,60
20,06/13/13,06:00:01 PM,66,67
18,06/14/13,07:00:01 PM,67,75
1,06/15/13,08:00:01 PM,69,66
1,06/16/13,09:00:01 PM,65,66
9,06/17/13,10:00:01 PM,68,67
11,06/18/13,11:00:01 PM,68,69
14,06/19/13,12:13:19 AM,70,56
5,06/20/13,01:13:19 AM,65,67
17,06/21/13,02:13:19 AM,68,58
5,06/22/13,03:13:19 AM,65,79
12,06/23/13,04:13:19 AM,66,63
18,06/24/13,05:13:19 AM,68,57
12,06/25/13,06:13:19 AM,68,79
17,06/26/13,07:13:19 AM,70,66
12,06/27/13,08:13:19 AM,66,77
9,06/28/13,09:13:19 AM,68,63
19,06/29/13,10:13:19 AM,69,57
20,06/30/13,11:13:19 AM,69,66
8,06/01/13,12:13:19 PM,68,77
15,06/02/13,01:13:19 PM,67,59
18,06/03/13,02:13:19 PM,68,61
14,06/04/13,03:13:19 PM,70,76
16,06/05/13,04:13:19 PM,66,67
13,06/06/13,05:13:19 PM,67,59
14,06/07/13,06:13:19 PM,66,63
9,06/08/13,07:13:19 PM,70,73
5,06/09/13,08:13:19 PM,70,57
9,06/10/13,09:13:19 PM,65,60
4,06/11/13,10:13:19 PM,69,72
5,06/12/13,11:13:19 PM,68,56
6,06/13/13,12:43:51 AM,69,71
17,06/14/13,01:43:51 AM,69,70
6,06/15/13,02:43:51 AM,69,76
16,06/16/13,03:43:51 AM,68,57
13,06/17/13,04:43:51 AM,70,57
4,06/18/13,05:43:51 AM,66,69
17,06/19/13,06:43:51 AM,69,64
10,06/20/13,07:43:51 AM,67,78
19,06/21/13,08:43:51 AM,67,77
20,06/22/13,09:43:51 AM,70,68
5,06/23/13,10:43:51 AM,68,62
18,06/24/13,11:43:51 AM,69,78
2,06/25/13,12:43:51 PM,70,80
9,06/26/13,01:43:51 PM,69,57
16,06/27/13,02:43:51 PM,68,68
9,06/28/13,03:43:51 PM,68,77
18,06/29/13,04:43:51 PM,69,64
5,06/30/13,05:43:51 PM,67,65
2,06/01/13,06:43:51 PM,65,62
4,06/02/13,07:43:51 PM,68,61
19,06/03/13,08:43:51 PM,67,55
18,06/04/13,09:43:51 PM,66,72
5,06/05/13,10:43:51 PM,65,76
2,06/06/13,11:43:51 PM,66,78
2,06/07/13,12:13:20 AM,67,80
17,06/08/13,01:13:20 AM,70,59
19,06/09/13,02:13:20 AM,69,74
20,06/10/13,03:13:20 AM,70,55
15,06/11/13,04:13:20 AM,66,69
2,06/12/13,05:13:20 AM,68,78
9,06/13/13,06:13:20 AM,69,71
8,06/14/13,07:13:20 AM,67,56
9,06/15/13,08:13:20 AM,66,68
2,06/16/13,09:13:20 AM,67,67
8,06/17/13,10:13:20 AM,67,77
16,06/18/13,11:13:20 AM,66,75
9,06/19/13,12:13:20 PM,67,77
4,06/20/13,01:13:20 PM,66,73
19,06/21/13,02:13:20 PM,66,80
9,06/22/13,03:13:20 PM,69,63
6,06/23/13,04:13:20 PM,65,60
4,06/24/13,05:13:20 PM,68,58
4,06/25/13,06:13:20 PM,68,69
14,06/26/13,07:13:20 PM,68,58
14,06/27/13,08:13:20 PM,69,58
13,06/28/13,09:13:20 PM,65,66
19,06/29/13,10:13:20 PM,70,64
6,06/30/13,11:13:20 PM,69,68
12,06/01/13,12:33:07 AM,66,73
10,06/02/13,01:33:07 AM,68,58
14,06/03/13,02:33:07 AM,65,56
2,06/04/13,03:33:07 AM,65,71
12,06/05/13,04:33:07 AM,69,61
15,06/06/13,05:33:07 AM,66,71
14,06/07/13,06:33:07 AM,66,64
17,06/08/13,07:33:07 AM,66,60
9,06/09/13,08:33:07 AM,70,58
8,06/10/13,09:33:07 AM,68,80
17,06/11/13,10:33:07 AM,70,58
19,06/12/13,11:33:07 AM,65,66
6,06/13/13,12:33:07 PM,66,74
6,06/14/13,01:33:07 PM,67,55
18,06/15/13,02:33:07 PM,67,76
19,06/16/13,03:33:07 PM,70,66
18,06/17/13,04:33:07 PM,70,59
17,06/18/13,05:33:07 PM,65,58
18,06/19/13,06:33:07 PM,69,78
20,06/20/13,07:33:07 PM,68,63
10,06/21/13,08:33:07 PM,65,58
8,06/22/13,09:33:07 PM,65,74
20,06/23/13,10:33:07 PM,69,62
2,06/24/13,11:33:07 PM,70,77
16,06/25/13,12:00:01 AM,66,65
5,06/26/13,01:00:01 AM,69,75
3,06/27/13,02:00:01 AM,65,76
6,06/28/13,03:00:01 AM,70,76
19,06/29/13,04:00:01 AM,65,61
2,06/30/13,05:00:01 AM,67,64
20,06/01/13,06:00:01 AM,67,80
17,06/02/13,07:00:01 AM,68,70
4,06/03/13,08:00:01 AM,66,71
11,06/04/13,09:00:01 AM,68,60
6,06/05/13,10:00:01 AM,70,56
16,06/06/13,11:00:01 AM,70,68
2,06/07/13,12:00:01 PM,70,57
19,06/08/13,01:00:01 PM,66,77
6,06/09/13,02:00:01 PM,68,71
16,06/10/13,03:00:01 PM,67,77
14,06/11/13,04:00:01 PM,67,71
2,06/12/13,05:00:01 PM,67,78
8,06/13/13,06:00:01 PM,65,73
6,06/14/13,07:00:01 PM,70,70
18,06/15/13,08:00:01 PM,65,71
18,06/16/13,09:00:01 PM,66,61
11,06/17/13,10:00:01 PM,68,69
2,06/18/13,11:00:01 PM,67,76
6,06/19/13,12:13:19 AM,68,62
12,06/20/13,01:13:19 AM,65,79
7,06/21/13,02:13:19 AM,70,72
13,06/22/13,03:13:19 AM,67,69
9,06/23/13,04:13:19 AM,67,74
18,06/24/13,05:13:19 AM,70,74
2,06/25/13,06:13:19 AM,65,80
2,06/26/13,07:13:19 AM,65,73
16,06/27/13,08:13:19 AM,67,73
6,06/28/13,09:13:19 AM,66,62
18,06/29/13,10:13:19 AM,65,59
5,06/30/13,11:13:19 AM,68,66
19,06/01/13,12:13:19 PM,68,79
9,06/02/13,01:13:19 PM,68,80
20,06/03/13,02:13:19 PM,68,65
4,06/04/13,03:13:19 PM,65,73
6,06/05/13,04:13:19 PM,70,66
1,06/06/13,05:13:19 PM,69,57
17,06/07/13,06:13:19 PM,66,67
9,06/08/13,07:13:19 PM,69,66
14,06/09/13,08:13:19 PM,67,63
19,06/10/13,09:13:19 PM,68,77
6,06/11/13,10:13:19 PM,70,68
10,06/12/13,11:13:19 PM,65,80
6,06/13/13,12:43:51 AM,65,67
16,06/14/13,01:43:51 AM,66,66
10,06/15/13,02:43:51 AM,66,63
11,06/16/13,03:43:51 AM,65,56
19,06/17/13,04:43:51 AM,69,80
16,06/18/13,05:43:51 AM,70,62
9,06/19/13,06:43:51 AM,67,63
7,06/20/13,07:43:51 AM,68,75
19,06/21/13,08:43:51 AM,68,59
6,06/22/13,09:43:51 AM,67,63
7,06/23/13,10:43:51 AM,69,71
2,06/24/13,11:43:51 AM,65,71
9,06/25/13,12:43:51 PM,68,55
2,06/26/13,01:43:51 PM,66,75
19,06/27/13,02:43:51 PM,67,78
1,06/28/13,03:43:51 PM,65,62
2,06/29/13,04:43:51 PM,69,79
7,06/30/13,05:43:51 PM,70,69
12,06/01/13,06:43:51 PM,65,71
13,06/02/13,07:43:51 PM,65,78
2,06/03/13,08:43:51 PM,67,68
15,06/04/13,09:43:51 PM,68,59
12,06/05/13,10:43:51 PM,67,73
14,06/06/13,11:43:51 PM,66,68
20,06/07/13,12:13:20 AM,67,75
14,06/08/13,01:13:20 AM,69,69
1,06/09/13,02:13:20 AM,67,70
20,06/10/13,03:13:20 AM,65,61
6,06/11/13,04:13:20 AM,67,59
8,06/12/13,05:13:20 AM,69,60
14,06/13/13,06:13:20 AM,70,74
19,06/14/13,07:13:20 AM,65,57
12,06/15/13,08:13:20 AM,65,61
8,06/16/13,09:13:20 AM,68,71
17,06/17/13,10:13:20 AM,66,73
20,06/18/13,11:13:20 AM,65,64
3,06/19/13,12:13:20 PM,68,65
7,06/20/13,01:13:20 PM,65,71
6,06/21/13,02:13:20 PM,68,62
2,06/22/13,03:13:20 PM,66,65
15,06/23/13,04:13:20 PM,68,64
7,06/24/13,05:13:20 PM,66,59
3,06/25/13,06:13:20 PM,70,75
7,06/26/13,07:13:20 PM,70,56
1,06/27/13,08:13:20 PM,69,68
10,06/28/13,09:13:20 PM,66,61
2,06/29/13,10:13:20 PM,70,65
3,06/30/13,11:13:20 PM,67,55
20,06/01/13,12:33:07 AM,65,68
4,06/02/13,01:33:07 AM,65,56
3,06/03/13,02:33:07 AM,70,58
2,06/04/13,03:33:07 AM,66,77
3,06/05/13,04:33:07 AM,67,67
11,06/06/13,05:33:07 AM,68,55
2,06/07/13,06:33:07 AM,70,66
15,06/08/13,07:33:07 AM,65,64
17,06/09/13,08:33:07 AM,67,77
3,06/10/13,09:33:07 AM,70,57
10,06/11/13,10:33:07 AM,69,65
7,06/12/13,11:33:07 AM,68,55
5,06/13/13,12:33:07 PM,70,76
7,06/14/13,01:33:07 PM,67,65
10,06/15/13,02:33:07 PM,70,59
12,06/16/13,03:33:07 PM,67,55
6,06/17/13,04:33:07 PM,69,60
6,06/18/13,05:33:07 PM,66,55
4,06/19/13,06:33:07 PM,65,74
4,06/20/13,07:33:07 PM,69,70
13,06/21/13,08:33:07 PM,68,70
2,06/22/13,09:33:07 PM,69,76
20,06/23/13,10:33:07 PM,65,69
6,06/24/13,11:33:07 PM,68,69
10,06/25/13,12:00:01 AM,68,70
5,06/26/13,01:00:01 AM,69,59
9,06/27/13,02:00:01 AM,65,65
11,06/28/13,03:00:01 AM,65,68
20,06/29/13,04:00:01 AM,69,69
9,06/30/13,05:00:01 AM,65,70
7,06/01/13,06:00:01 AM,68,80
9,06/02/13,07:00:01 AM,69,59
7,06/03/13,08:00:01 AM,65,60
8,06/04/13,09:00:01 AM,65,72
5,06/05/13,10:00:01 AM,68,65
7,06/06/13,11:00:01 AM,68,80
5,06/07/13,12:00:01 PM,68,66
12,06/08/13,01:00:01 PM,66,77
1,06/09/13,02:00:01 PM,70,69
18,06/10/13,03:00:01 PM,68,65
2,06/11/13,04:00:01 PM,68,67
1,06/12/13,05:00:01 PM,68,80
13,06/13/13,06:00:01 PM,67,74
1,06/14/13,07:00:01 PM,69,72
4,06/15/13,08:00:01 PM,68,65
19,06/16/13,09:00:01 PM,67,63
19,06/17/13,10:00:01 PM,67,69
15,06/18/13,11:00:01 PM,66,69
9,06/19/13,12:13:19 AM,69,79
6,06/20/13,01:13:19 AM,67,56
4,06/21/13,02:13:19 AM,69,69
9,06/22/13,03:13:19 AM,69,55
16,06/23/13,04:13:19 AM,65,74
9,06/24/13,05:13:19 AM,70,76
4,06/25/13,06:13:19 AM,65,55
6,06/26/13,07:13:19 AM,68,69
2,06/27/13,08:13:19 AM,66,65
4,06/28/13,09:13:19 AM,70,78
14,06/29/13,10:13:19 AM,65,73
19,06/30/13,11:13:19 AM,70,78
2,06/01/13,12:13:19 PM,68,67
1,06/02/13,01:13:19 PM,65,64
16,06/03/13,02:13:19 PM,69,55
13,06/04/13,03:13:19 PM,67,60
17,06/05/13,04:13:19 PM,70,75
4,06/06/13,05:13:19 PM,69,65
4,06/07/13,06:13:19 PM,68,75
20,06/08/13,07:13:19 PM,67,76
9,06/09/13,08:13:19 PM,67,63
10,06/10/13,09:13:19 PM,66,76
3,06/11/13,10:13:19 PM,65,65
9,06/12/13,11:13:19 PM,69,79
12,06/13/13,12:43:51 AM,70,61
10,06/14/13,01:43:51 AM,70,76
5,06/15/13,02:43:51 AM,67,58
19,06/16/13,03:43:51 AM,68,67
15,06/17/13,04:43:51 AM,66,76
8,06/18/13,05:43:51 AM,65,71
14,06/19/13,06:43:51 AM,65,76
5,06/20/13,07:43:51 AM,65,58
10,06/21/13,08:43:51 AM,70,79
11,06/22/13,09:43:51 AM,68,63
9,06/23/13,10:43:51 AM,66,66
8,06/24/13,11:43:51 AM,69,59
9,06/25/13,12:43:51 PM,67,68
19,06/26/13,01:43:51 PM,70,70
6,06/27/13,02:43:51 PM,68,77
8,06/28/13,03:43:51 PM,67,55
1,06/29/13,04:43:51 PM,68,77
4,06/30/13,05:43:51 PM,68,64
5,06/01/13,06:43:51 PM,65,77
12,06/02/13,07:43:51 PM,69,60
16,06/03/13,08:43:51 PM,66,59
20,06/04/13,09:43:51 PM,69,61
19,06/05/13,10:43:51 PM,70,58
14,06/06/13,11:43:51 PM,66,73
8,06/07/13,12:13:20 AM,65,73
11,06/08/13,01:13:20 AM,70,59
20,06/09/13,02:13:20 AM,70,79
4,06/10/13,03:13:20 AM,69,67
1,06/11/13,04:13:20 AM,66,57
10,06/12/13,05:13:20 AM,66,63
7,06/13/13,06:13:20 AM,70,58
20,06/14/13,07:13:20 AM,66,59
11,06/15/13,08:13:20 AM,68,65
6,06/16/13,09:13:20 AM,68,74
10,06/17/13,10:13:20 AM,67,56
13,06/18/13,11:13:20 AM,65,77
10,06/19/13,12:13:20 PM,67,76
20,06/20/13,01:13:20 PM,67,67
6,06/21/13,02:13:20 PM,67,63
9,06/22/13,03:13:20 PM,69,61
15,06/23/13,04:13:20 PM,67,71
19,06/24/13,05:13:20 PM,66,67
1,06/25/13,06:13:20 PM,70,73
10,06/26/13,07:13:20 PM,67,58
3,06/27/13,08:13:20 PM,70,66
12,06/28/13,09:13:20 PM,69,58
18,06/29/13,10:13:20 PM,68,67
10,06/30/13,11:13:20 PM,67,71
8,06/01/13,12:33:07 AM,65,72
20,06/02/13,01:33:07 AM,68,71
