Date,Time,TargetTemp,ActualTemp,BuildingID
6/26/13,8:00:01,70,62,12
6/27/13,9:00:01,65,63,14
6/28/13,10:00:01,65,62,16
6/29/13,11:00:01,65,59,16
6/30/13,12:00:01,67,80,17
6/1/13,13:00:01,69,68,4
6/2/13,14:00:01,69,79,3
6/3/13,15:00:01,67,63,9
6/4/13,16:00:01,67,74,14
6/5/13,17:00:01,67,62,7
6/6/13,18:00:01,65,59,12
6/7/13,19:00:01,69,70,14
6/8/13,20:00:01,67,79,10
6/9/13,21:00:01,69,79,11
6/10/13,22:00:01,70,75,15
6/11/13,23:00:01,70,73,7
6/12/13,0:13:19,70,71,4
6/13/13,1:13:19,70,59,17
6/14/13,2:13:19,67,80,3
6/15/13,3:13:19,70,71,7
6/16/13,4:13:19,70,77,20
6/17/13,5:13:19,68,72,20
6/18/13,6:13:19,65,77,6
6/19/13,7:13:19,68,63,8
6/20/13,8:13:19,65,59,10
6/21/13,9:13:19,67,60,5
6/22/13,10:13:19,67,72,17
6/23/13,11:13:19,67,70,18
6/24/13,12:13:19,65,63,13
6/25/13,13:13:19,66,74,9
6/26/13,14:13:19,67,70,13
6/27/13,15:13:19,65,58,10
6/28/13,16:13:19,69,56,9
6/29/13,17:13:19,67,66,13
6/30/13,18:13:19,70,72,14
6/1/13,19:13:19,69,79,11
6/2/13,20:13:19,67,76,11
6/3/13,21:13:19,65,66,5
6/4/13,22:13:19,69,58,9
6/5/13,23:13:19,68,60,11
6/6/13,0:43:51,69,58,1
6/7/13,1:43:51,69,58,15
6/8/13,2:43:51,69,79,1
6/9/13,3:43:51,66,64,18
6/10/13,4:43:51,68,55,8
6/11/13,5:43:51,65,71,7
6/12/13,6:43:51,68,69,9
6/13/13,7:43:51,66,62,14
6/14/13,8:43:51,65,64,9
6/15/13,9:43:51,70,69,15
6/16/13,10:43:51,68,65,11
6/17/13,11:43:51,69,70,7
6/18/13,12:43:51,67,74,8
6/19/13,13:43:51,68,71,13
6/20/13,14:43:51,69,55,20
6/21/13,15:43:51,67,78,6
6/22/13,16:43:51,67,59,20
6/23/13,17:43:51,69,77,5
6/24/13,18:43:51,65,78,15
6/25/13,19:43:51,66,74,2
6/26/13,20:43:51,70,66,1
6/27/13,21:43:51,68,76,2
6/28/13,22:43:51,70,60,18
6/29/13,23:43:51,65,55,15
6/30/13,0:13:20,66,74,1
6/1/13,1:13:20,68,69,12
6/2/13,2:13:20,70,58,20
6/3/13,3:13:20,67,75,13
6/4/13,4:13:20,68,63,3
6/5/13,5:13:20,70,64,3
6/6/13,6:13:20,70,80,17
6/7/13,7:13:20,65,71,20
6/8/13,8:13:20,69,75,15
6/9/13,9:13:20,69,74,19
6/10/13,10:13:20,67,59,15
6/11/13,11:13:20,69,60,5
6/12/13,12:13:20,67,79,11
6/13/13,13:13:20,66,63,19
6/14/13,14:13:20,67,56,13
6/15/13,15:13:20,66,63,9
6/16/13,16:13:20,65,74,11
6/17/13,17:13:20,70,72,2
6/18/13,18:13:20,69,77,10
6/19/13,19:13:20,68,79,7
6/20/13,20:13:20,69,79,20
6/21/13,21:13:20,68,61,5
6/22/13,22:13:20,68,78,4
6/23/13,23:13:20,70,75,16
6/24/13,0:33:07,69,69,3
6/25/13,1:33:07,70,59,13
6/26/13,2:33:07,69,73,4
6/27/13,3:33:07,68,57,17
6/28/13,4:33:07,65,62,2
6/29/13,5:33:07,67,71,17
6/30/13,6:33:07,68,61,14
6/1/13,7:33:07,66,66,1
6/2/13,8:33:07,66,60,1
6/3/13,9:33:07,69,62,6
6/4/13,10:33:07,67,69,3
6/5/13,11:33:07,69,79,12
6/6/13,12:33:07,68,63,10
6/7/13,13:33:07,66,62,1
6/8/13,14:33:07,68,60,7
6/9/13,15:33:07,65,73,17
6/10/13,16:33:07,68,76,9
6/11/13,17:33:07,69,70,6
6/12/13,18:33:07,66,72,13
6/13/13,19:33:07,68,80,1
6/14/13,20:33:07,65,77,8
6/15/13,21:33:07,67,66,12
6/16/13,22:33:07,69,69,6
6/17/13,23:33:07,66,64,15
6/18/13,0:00:01,69,77,15
6/19/13,1:00:01,65,59,17
6/20/13,2:00:01,69,61,16
6/21/13,3:00:01,66,76,16
6/22/13,4:00:01,67,73,2
6/23/13,5:00:01,66,66,6
6/24/13,6:00:01,65,79,3
6/25/13,7:00:01,68,56,3
6/26/13,8:00:01,67,73,17
6/27/13,9:00:01,66,80,17
6/28/13,10:00:01,69,75,20
6/29/13,11:00:01,69,66,10
6/30/13,12:00:01,70,74,2
6/1/13,13:00:01,65,70,1
6/2/13,14:00:01,66,70,15
6/3/13,15:00:01,67,67,4
6/4/13,16:00:01,68,73,3
6/5/13,17:00:01,66,63,3
6/6/13,18:00:01,66,56,9
6/7/13,19:00:01,70,67,6
6/8/13,20:00:01,67,57,17
6/9/13,21:00:01,67,73,7
6/10/13,22:00:01,68,58,17
6/11/13,23:00:01,65,60,5
6/12/13,0:13:19,70,61,6
6/13/13,1:13:19,70,64,20
6/14/13,2:13:19,68,74,18
6/15/13,3:13:19,69,62,10
6/16/13,4:13:19,65,56,2
6/17/13,5:13:19,69,64,9
6/18/13,6:13:19,68,73,13
6/19/13,7:13:19,65,64,15
6/20/13,8:13:19,67,78,1
6/21/13,9:13:19,69,68,15
6/22/13,10:13:19,65,65,13
6/23/13,11:13:19,68,70,7
6/24/13,12:13:19,67,62,15
6/25/13,13:13:19,66,66,18
6/26/13,14:13:19,67,78,2
6/27/13,15:13:19,65,57,8
6/28/13,16:13:19,69,57,11
6/29/13,17:13:19,69,72,10
6/30/13,18:13:19,68,59,6
6/1/13,19:13:19,67,72,11
6/2/13,20:13:19,68,74,16
6/3/13,21:13:19,67,59,1
6/4/13,22:13:19,69,78,10
6/5/13,23:13:19,65,75,7
6/6/13,0:43:51,68,79,13
6/7/13,1:43:51,65,59,18
6/8/13,2:43:51,67,68,5
6/9/13,3:43:51,67,78,20
6/10/13,4:43:51,68,72,3
6/11/13,5:43:51,66,64,3
6/12/13,6:43:51,67,76,8
6/13/13,7:43:51,68,80,8
6/14/13,8:43:51,66,75,8
6/15/13,9:43:51,69,66,1
6/16/13,10:43:51,66,66,20
6/17/13,11:43:51,65,63,6
6/18/13,12:43:51,68,62,10
6/19/13,13:43:51,69,61,7
6/20/13,14:43:51,70,59,1
6/21/13,15:43:51,69,80,18
6/22/13,16:43:51,66,60,13
6/23/13,17:43:51,66,68,7
6/24/13,18:43:51,66,62,15
6/25/13,19:43:51,66,60,20
6/26/13,20:43:51,69,77,11
6/27/13,21:43:51,65,77,5
6/28/13,22:43:51,68,78,8
6/29/13,23:43:51,68,77,5
6/30/13,0:13:20,69,65,8
6/1/13,1:13:20,68,69,15
6/2/13,2:13:20,67,62,7
6/3/13,3:13:20,66,68,10
6/4/13,4:13:20,70,57,17
6/5/13,5:13:20,67,72,16
6/6/13,6:13:20,70,76,8
6/7/13,7:13:20,70,74,5
6/8/13,8:13:20,70,79,17
6/9/13,9:13:20,65,73,19
6/10/13,10:13:20,67,77,9
6/11/13,11:13:20,66,68,7
6/12/13,12:13:20,68,64,20
6/13/13,13:13:20,66,63,20
6/14/13,14:13:20,68,65,18
6/15/13,15:13:20,70,78,2
6/16/13,16:13:20,65,56,11
6/17/13,17:13:20,66,73,1
6/18/13,18:13:20,70,80,15
6/19/13,19:13:20,68,56,2
6/20/13,20:13:20,70,56,13
6/21/13,21:13:20,68,61,5
6/22/13,22:13:20,69,66,13
6/23/13,23:13:20,68,62,19
6/24/13,0:33:07,66,60,6
6/25/13,1:33:07,70,65,3
6/26/13,2:33:07,69,57,5
6/27/13,3:33:07,67,67,5
6/28/13,4:33:07,66,76,18
6/29/13,5:33:07,66,67,2
6/30/13,6:33:07,68,56,3
6/1/13,7:33:07,68,71,10
6/2/13,8:33:07,69,74,20
6/3/13,9:33:07,67,77,10
6/4/13,10:33:07,65,74,7
6/5/13,11:33:07,66,67,8
6/6/13,12:33:07,67,61,15
6/7/13,13:33:07,66,63,9
6/8/13,14:33:07,69,78,2
6/9/13,15:33:07,67,58,8
6/10/13,16:33:07,67,73,10
6/11/13,17:33:07,68,74,4
6/12/13,18:33:07,69,55,3
6/13/13,19:33:07,68,68,13
6/14/13,20:33:07,68,66,18
6/15/13,21:33:07,65,57,9
6/16/13,22:33:07,66,60,4
6/17/13,23:33:07,70,63,4
6/18/13,0:00:01,69,65,8
6/19/13,1:00:01,70,66,7
6/20/13,2:00:01,67,68,18
6/21/13,3:00:01,65,65,5
6/22/13,4:00:01,69,76,3
6/23/13,5:00:01,69,56,13
6/24/13,6:00:01,66,55,12
6/25/13,7:00:01,68,78,18
6/26/13,8:00:01,66,76,17
6/27/13,9:00:01,70,64,19
6/28/13,10:00:01,66,68,12
6/29/13,11:00:01,68,74,15
6/30/13,12:00:01,67,78,9
6/1/13,13:00:01,70,76,9
6/2/13,14:00:01,68,70,20
6/3/13,15:00:01,67,67,12
6/4/13,16:00:01,70,68,12
6/5/13,17:00:01,70,56,4
6/6/13,18:00:01,70,55,18
6/7/13,19:00:01,67,67,19
6/8/13,20:00:01,69,62,20
6/9/13,21:00:01,66,58,5
6/10/13,22:00:01,69,73,9
6/11/13,23:00:01,67,59,9
6/12/13,0:13:19,67,73,12
6/13/13,1:13:19,65,68,16
6/14/13,2:13:19,70,79,16
6/15/13,3:13:19,66,75,10
6/16/13,4:13:19,67,78,5
6/17/13,5:13:19,70,59,13
6/18/13,6:13:19,69,80,4
6/19/13,7:13:19,69,74,13
6/20/13,8:13:19,65,63,18
6/21/13,9:13:19,67,77,3
6/22/13,10:13:19,66,70,7
6/23/13,11:13:19,67,60,19
6/24/13,12:13:19,66,61,1
6/25/13,13:13:19,68,56,10
6/26/13,14:13:19,70,65,13
6/27/13,15:13:19,66,66,6
6/28/13,16:13:19,66,80,11
6/29/13,17:13:19,68,56,8
6/30/13,18:13:19,67,66,2
6/1/13,19:13:19,67,65,16
6/2/13,20:13:19,70,68,6
6/3/13,21:13:19,70,66,1
6/4/13,22:13:19,69,62,18
6/5/13,23:13:19,67,74,3
6/6/13,0:43:51,67,79,2
6/7/13,1:43:51,68,75,13
6/8/13,2:43:51,67,75,7
6/9/13,3:43:51,69,58,2
6/10/13,4:43:51,70,74,2
6/11/13,5:43:51,70,61,1
6/12/13,6:43:51,70,67,19
6/13/13,7:43:51,70,71,13
6/14/13,8:43:51,65,60,4
6/15/13,9:43:51,68,68,6
6/16/13,10:43:51,70,75,18
6/17/13,11:43:51,66,65,19
6/18/13,12:43:51,66,55,11
6/19/13,13:43:51,69,80,8
6/20/13,14:43:51,70,56,11
6/21/13,15:43:51,66,71,8
6/22/13,16:43:51,66,57,20
6/23/13,17:43:51,69,59,20
6/24/13,18:43:51,69,73,10
6/25/13,19:43:51,70,58,9
6/26/13,20:43:51,70,78,17
6/27/13,21:43:51,70,71,13
6/28/13,22:43:51,69,75,2
6/29/13,23:43:51,66,68,11
6/30/13,0:13:20,65,64,6
6/1/13,1:13:20,66,67,16
6/2/13,2:13:20,68,72,12
6/3/13,3:13:20,69,55,7
6/4/13,4:13:20,70,56,12
6/5/13,5:13:20,70,56,20
6/6/13,6:13:20,68,79,16
6/7/13,7:13:20,68,63,13
6/8/13,8:13:20,65,69,10
6/9/13,9:13:20,66,74,6
6/10/13,10:13:20,67,60,7
6/11/13,11:13:20,70,63,19
6/12/13,12:13:20,67,74,8
6/13/13,13:13:20,65,71,5
6/14/13,14:13:20,67,57,14
6/15/13,15:13:20,69,73,14
6/16/13,16:13:20,65,75,3
6/17/13,17:13:20,70,56,3
6/18/13,18:13:20,70,79,13
6/19/13,19:13:20,68,75,11
6/20/13,20:13:20,70,71,8
6/21/13,21:13:20,70,73,16
6/22/13,22:13:20,70,62,18
6/23/13,23:13:20,66,70,19
6/24/13,0:33:07,67,74,6
6/25/13,1:33:07,69,66,12
6/26/13,2:33:07,67,70,7
6/27/13,3:33:07,67,77,1
6/28/13,4:33:07,70,56,15
6/29/13,5:33:07,68,70,1
6/30/13,6:33:07,69,59,16
6/1/13,7:33:07,69,67,18
6/2/13,8:33:07,68,76,13
6/3/13,9:33:07,66,62,9
6/4/13,10:33:07,69,71,4
6/5/13,11:33:07,67,74,16
6/6/13,12:33:07,65,70,9
6/7/13,13:33:07,66,68,20
6/8/13,14:33:07,69,67,4
6/9/13,15:33:07,67,63,20
6/10/13,16:33:07,69,75,4
6/11/13,17:33:07,68,72,15
6/12/13,18:33:07,66,58,18
6/13/13,19:33:07,70,68,3
6/14/13,20:33:07,69,80,2
6/15/13,21:33:07,66,69,3
6/16/13,22:33:07,67,75,15
6/17/13,23:33:07,69,59,1
6/18/13,0:45:56,67,62,1
6/19/13,1:45:56,66,61,6
6/20/13,2:45:56,67,68,5
6/21/13,3:45:56,69,61,19
6/22/13,4:45:56,69,74,5
6/23/13,5:45:56,68,61,19
6/24/13,6:45:56,67,76,11
6/25/13,7:45:56,67,79,18
6/26/13,8:45:56,70,56,13
6/27/13,9:45:56,66,73,13
6/28/13,10:45:56,67,79,3
6/29/13,11:45:56,66,78,15
6/30/13,12:45:56,65,67,13
6/1/13,13:45:56,70,63,11
6/2/13,14:45:56,68,67,8
6/3/13,15:45:56,67,77,1
6/4/13,16:45:56,66,67,11
6/5/13,17:45:56,68,75,6
6/6/13,18:45:56,67,64,11
6/7/13,19:45:56,67,67,15
6/8/13,20:45:56,69,61,10
6/9/13,21:45:56,67,68,5
6/10/13,22:45:56,68,72,5
6/11/13,23:45:56,66,80,20
6/12/13,0:45:56,69,78,11
6/13/13,1:45:56,69,64,7
6/14/13,2:45:56,65,67,4
6/15/13,3:45:56,65,61,18
6/16/13,4:45:56,65,60,17
6/17/13,5:45:56,70,68,18
6/18/13,6:45:56,67,57,16
6/19/13,7:45:56,65,76,8
6/20/13,8:45:56,65,55,11
6/21/13,9:45:56,66,56,19
6/22/13,10:45:56,65,71,16
6/23/13,11:45:56,66,75,17
6/24/13,12:45:56,68,71,8
6/25/13,13:45:56,66,77,1
6/26/13,14:45:56,70,62,3
6/27/13,15:45:56,67,62,9
6/28/13,16:45:56,69,65,2
6/29/13,17:45:56,66,74,9
6/30/13,18:45:56,67,65,9
6/1/13,19:45:56,67,64,16
6/2/13,20:45:56,66,55,16
6/3/13,21:45:56,69,69,10
6/4/13,22:45:56,65,79,7
6/5/13,23:45:56,70,60,4
6/6/13,0:45:56,68,64,12
6/7/13,1:45:56,70,80,7
6/8/13,2:45:56,68,77,5
6/9/13,3:45:56,67,76,13
6/10/13,4:45:56,69,75,9
6/11/13,5:45:56,69,79,10
6/12/13,6:45:56,66,64,7
6/13/13,7:45:56,65,73,17
6/14/13,8:45:56,68,65,3
6/15/13,9:45:56,70,80,2
6/16/13,10:45:56,66,56,4
6/17/13,11:45:56,65,76,14
6/18/13,12:45:56,68,76,2
6/19/13,13:45:56,65,62,14
6/20/13,14:45:56,67,73,4
6/21/13,15:45:56,66,76,8
6/22/13,16:45:56,66,68,4
6/23/13,17:45:56,65,77,7
6/24/13,18:45:56,68,58,3
6/25/13,0:00:01,65,69,2
6/26/13,1:00:01,70,65,20
6/27/13,2:00:01,66,72,20
6/28/13,3:00:01,67,58,10
6/29/13,4:00:01,70,65,11
6/30/13,5:00:01,65,71,12
6/1/13,6:00:01,67,58,20
6/2/13,7:00:01,70,60,10
6/3/13,8:00:01,65,68,7
6/4/13,9:00:01,67,55,15
6/5/13,10:00:01,69,80,18
6/6/13,11:00:01,67,62,18
6/7/13,12:00:01,68,75,5
6/8/13,13:00:01,65,69,18
6/9/13,14:00:01,70,79,6
6/10/13,15:00:01,68,73,18
6/11/13,16:00:01,67,60,16
6/12/13,17:00:01,65,60,9
6/13/13,18:00:01,66,67,20
6/14/13,19:00:01,67,75,18
6/15/13,20:00:01,69,66,1
6/16/13,21:00:01,65,66,1
6/17/13,22:00:01,68,67,9
6/18/13,23:00:01,68,69,11
6/19/13,0:13:19,70,56,14
6/20/13,1:13:19,65,67,5
6/21/13,2:13:19,68,58,17
6/22/13,3:13:19,65,79,5
6/23/13,4:13:19,66,63,12
6/24/13,5:13:19,68,57,18
6/25/13,6:13:19,68,79,12
6/26/13,7:13:19,70,66,17
6/27/13,8:13:19,66,77,12
6/28/13,9:13:19,68,63,9
6/29/13,10:13:19,69,57,19
6/30/13,11:13:19,69,66,20
6/1/13,12:13:19,68,77,8
6/2/13,13:13:19,67,59,15
6/3/13,14:13:19,68,61,18
6/4/13,15:13:19,70,76,14
6/5/13,16:13:19,66,67,16
6/6/13,17:13:19,67,59,13
6/7/13,18:13:19,66,63,14
6/8/13,19:13:19,70,73,9
6/9/13,20:13:19,70,57,5
6/10/13,21:13:19,65,60,9
6/11/13,22:13:19,69,72,4
6/12/13,23:13:19,68,56,5
6/13/13,0:43:51,69,71,6
6/14/13,1:43:51,69,70,17
6/15/13,2:43:51,69,76,6
6/16/13,3:43:51,68,57,16
6/17/13,4:43:51,70,57,13
6/18/13,5:43:51,66,69,4
6/19/13,6:43:51,69,64,17
6/20/13,7:43:51,67,78,10
6/21/13,8:43:51,67,77,19
6/22/13,9:43:51,70,68,20
6/23/13,10:43:51,68,62,5
6/24/13,11:43:51,69,78,18
6/25/13,12:43:51,70,80,2
6/26/13,13:43:51,69,57,9
6/27/13,14:43:51,68,68,16
6/28/13,15:43:51,68,77,9
6/29/13,16:43:51,69,64,18
6/30/13,17:43:51,67,65,5
6/1/13,18:43:51,65,62,2
6/2/13,19:43:51,68,61,4
6/3/13,20:43:51,67,55,19
6/4/13,21:43:51,66,72,18
6/5/13,22:43:51,65,76,5
6/6/13,23:43:51,66,78,2
6/7/13,0:13:20,67,80,2
6/8/13,1:13:20,70,59,17
6/9/13,2:13:20,69,74,19
6/10/13,3:13:20,70,55,20
6/11/13,4:13:20,66,69,15
6/12/13,5:13:20,68,78,2
6/13/13,6:13:20,69,71,9
6/14/13,7:13:20,67,56,8
6/15/13,8:13:20,66,68,9
6/16/13,9:13:20,67,67,2
6/17/13,10:13:20,67,77,8
6/18/13,11:13:20,66,75,16
6/19/13,12:13:20,67,77,9
6/20/13,13:13:20,66,73,4
6/21/13,14:13:20,66,80,19
6/22/13,15:13:20,69,63,9
6/23/13,16:13:20,65,60,6
6/24/13,17:13:20,68,58,4
6/25/13,18:13:20,68,69,4
6/26/13,19:13:20,68,58,14
6/27/13,20:13:20,69,58,14
6/28/13,21:13:20,65,66,13
6/29/13,22:13:20,70,64,19
6/30/13,23:13:20,69,68,6
6/1/13,0:33:07,66,73,12
6/2/13,1:33:07,68,58,10
6/3/13,2:33:07,65,56,14
6/4/13,3:33:07,65,71,2
6/5/13,4:33:07,69,61,12
6/6/13,5:33:07,66,71,15
6/7/13,6:33:07,66,64,14
6/8/13,7:33:07,66,60,17
6/9/13,8:33:07,70,58,9
6/10/13,9:33:07,68,80,8
6/11/13,10:33:07,70,58,17
6/12/13,11:33:07,65,66,19
6/13/13,12:33:07,66,74,6
6/14/13,13:33:07,67,55,6
6/15/13,14:33:07,67,76,18
6/16/13,15:33:07,70,66,19
6/17/13,16:33:07,70,59,18
6/18/13,17:33:07,65,58,17
6/19/13,18:33:07,69,78,18
6/20/13,19:33:07,68,63,20
6/21/13,20:33:07,65,58,10
6/22/13,21:33:07,65,74,8
6/23/13,22:33:07,69,62,20
6/24/13,23:33:07,70,77,2
6/25/13,0:00:01,66,65,16
6/26/13,1:00:01,69,75,5
6/27/13,2:00:01,65,76,3
6/28/13,3:00:01,70,76,6
6/29/13,4:00:01,65,61,19
6/30/13,5:00:01,67,64,2
6/1/13,6:00:01,67,80,20
6/2/13,7:00:01,68,70,17
6/3/13,8:00:01,66,71,4
6/4/13,9:00:01,68,60,11
6/5/13,10:00:01,70,56,6
6/6/13,11:00:01,70,68,16
6/7/13,12:00:01,70,57,2
6/8/13,13:00:01,66,77,19
6/9/13,14:00:01,68,71,6
6/10/13,15:00:01,67,77,16
6/11/13,16:00:01,67,71,14
6/12/13,17:00:01,67,78,2
6/13/13,18:00:01,65,73,8
6/14/13,19:00:01,70,70,6
6/15/13,20:00:01,65,71,18
6/16/13,21:00:01,66,61,18
6/17/13,22:00:01,68,69,11
6/18/13,23:00:01,67,76,2
6/19/13,0:13:19,68,62,6
6/20/13,1:13:19,65,79,12
6/21/13,2:13:19,70,72,7
6/22/13,3:13:19,67,69,13
6/23/13,4:13:19,67,74,9
6/24/13,5:13:19,70,74,18
6/25/13,6:13:19,65,80,2
6/26/13,7:13:19,65,73,2
6/27/13,8:13:19,67,73,16
6/28/13,9:13:19,66,62,6
6/29/13,10:13:19,65,59,18
6/30/13,11:13:19,68,66,5
6/1/13,12:13:19,68,79,19
6/2/13,13:13:19,68,80,9
6/3/13,14:13:19,68,65,20
6/4/13,15:13:19,65,73,4
6/5/13,16:13:19,70,66,6
6/6/13,17:13:19,69,57,1
6/7/13,18:13:19,66,67,17
6/8/13,19:13:19,69,66,9
6/9/13,20:13:19,67,63,14
6/10/13,21:13:19,68,77,19
6/11/13,22:13:19,70,68,6
6/12/13,23:13:19,65,80,10
6/13/13,0:43:51,65,67,6
6/14/13,1:43:51,66,66,16
6/15/13,2:43:51,66,63,10
6/16/13,3:43:51,65,56,11
6/17/13,4:43:51,69,80,19
6/18/13,5:43:51,70,62,16
6/19/13,6:43:51,67,63,9
6/20/13,7:43:51,68,75,7
6/21/13,8:43:51,68,59,19
6/22/13,9:43:51,67,63,6
6/23/13,10:43:51,69,71,7
6/24/13,11:43:51,65,71,2
6/25/13,12:43:51,68,55,9
6/26/13,13:43:51,66,75,2
6/27/13,14:43:51,67,78,19
6/28/13,15:43:51,65,62,1
6/29/13,16:43:51,69,79,2
6/30/13,17:43:51,70,69,7
6/1/13,18:43:51,65,71,12
6/2/13,19:43:51,65,78,13
6/3/13,20:43:51,67,68,2
6/4/13,21:43:51,68,59,15
6/5/13,22:43:51,67,73,12
6/6/13,23:43:51,66,68,14
6/7/13,0:13:20,67,75,20
6/8/13,1:13:20,69,69,14
6/9/13,2:13:20,67,70,1
6/10/13,3:13:20,65,61,20
6/11/13,4:13:20,67,59,6
6/12/13,5:13:20,69,60,8
6/13/13,6:13:20,70,74,14
6/14/13,7:13:20,65,57,19
6/15/13,8:13:20,65,61,12
6/16/13,9:13:20,68,71,8
6/17/13,10:13:20,66,73,17
6/18/13,11:13:20,65,64,20
6/19/13,12:13:20,68,65,3
6/20/13,13:13:20,65,71,7
6/21/13,14:13:20,68,62,6
6/22/13,15:13:20,66,65,2
6/23/13,16:13:20,68,64,15
6/24/13,17:13:20,66,59,7
6/25/13,18:13:20,70,75,3
6/26/13,19:13:20,70,56,7
6/27/13,20:13:20,69,68,1
6/28/13,21:13:20,66,61,10
6/29/13,22:13:20,70,65,2
6/30/13,23:13:20,67,55,3
6/1/13,0:33:07,65,68,20
6/2/13,1:33:07,65,56,4
6/3/13,2:33:07,70,58,3
6/4/13,3:33:07,66,77,2
6/5/13,4:33:07,67,67,3
6/6/13,5:33:07,68,55,11
6/7/13,6:33:07,70,66,2
6/8/13,7:33:07,65,64,15
6/9/13,8:33:07,67,77,17
6/10/13,9:33:07,70,57,3
6/11/13,10:33:07,69,65,10
6/12/13,11:33:07,68,55,7
6/13/13,12:33:07,70,76,5
6/14/13,13:33:07,67,65,7
6/15/13,14:33:07,70,59,10
6/16/13,15:33:07,67,55,12
6/17/13,16:33:07,69,60,6
6/18/13,17:33:07,66,55,6
6/19/13,18:33:07,65,74,4
6/20/13,19:33:07,69,70,4
6/21/13,20:33:07,68,70,13
6/22/13,21:33:07,69,76,2
6/23/13,22:33:07,65,69,20
6/24/13,23:33:07,68,69,6
6/25/13,0:00:01,68,70,10
6/26/13,1:00:01,69,59,5
6/27/13,2:00:01,65,65,9
6/28/13,3:00:01,65,68,11
6/29/13,4:00:01,69,69,20
6/30/13,5:00:01,65,70,9
6/1/13,6:00:01,68,80,7
6/2/13,7:00:01,69,59,9
6/3/13,8:00:01,65,60,7
6/4/13,9:00:01,65,72,8
6/5/13,10:00:01,68,65,5
6/6/13,11:00:01,68,80,7
6/7/13,12:00:01,68,66,5
6/8/13,13:00:01,66,77,12
6/9/13,14:00:01,70,69,1
6/10/13,15:00:01,68,65,18
6/11/13,16:00:01,68,67,2
6/12/13,17:00:01,68,80,1
6/13/13,18:00:01,67,74,13
6/14/13,19:00:01,69,72,1
6/15/13,20:00:01,68,65,4
6/16/13,21:00:01,67,63,19
6/17/13,22:00:01,67,69,19
6/18/13,23:00:01,66,69,15
6/19/13,0:13:19,69,79,9
6/20/13,1:13:19,67,56,6
6/21/13,2:13:19,69,69,4
6/22/13,3:13:19,69,55,9
6/23/13,4:13:19,65,74,16
6/24/13,5:13:19,70,76,9
6/25/13,6:13:19,65,55,4
6/26/13,7:13:19,68,69,6
6/27/13,8:13:19,66,65,2
6/28/13,9:13:19,70,78,4
6/29/13,10:13:19,65,73,14
6/30/13,11:13:19,70,78,19
6/1/13,12:13:19,68,67,2
6/2/13,13:13:19,65,64,1
6/3/13,14:13:19,69,55,16
6/4/13,15:13:19,67,60,13
6/5/13,16:13:19,70,75,17
6/6/13,17:13:19,69,65,4
6/7/13,18:13:19,68,75,4
6/8/13,19:13:19,67,76,20
6/9/13,20:13:19,67,63,9
6/10/13,21:13:19,66,76,10
6/11/13,22:13:19,65,65,3
6/12/13,23:13:19,69,79,9
6/13/13,0:43:51,70,61,12
6/14/13,1:43:51,70,76,10
6/15/13,2:43:51,67,58,5
6/16/13,3:43:51,68,67,19
6/17/13,4:43:51,66,76,15
6/18/13,5:43:51,65,71,8
6/19/13,6:43:51,65,76,14
6/20/13,7:43:51,65,58,5
6/21/13,8:43:51,70,79,10
6/22/13,9:43:51,68,63,11
6/23/13,10:43:51,66,66,9
6/24/13,11:43:51,69,59,8
6/25/13,12:43:51,67,68,9
6/26/13,13:43:51,70,70,19
6/27/13,14:43:51,68,77,6
6/28/13,15:43:51,67,55,8
6/29/13,16:43:51,68,77,1
6/30/13,17:43:51,68,64,4
6/1/13,18:43:51,65,77,5
6/2/13,19:43:51,69,60,12
6/3/13,20:43:51,66,59,16
6/4/13,21:43:51,69,61,20
6/5/13,22:43:51,70,58,19
6/6/13,23:43:51,66,73,14
6/7/13,0:13:20,65,73,8
6/8/13,1:13:20,70,59,11
6/9/13,2:13:20,70,79,20
6/10/13,3:13:20,69,67,4
6/11/13,4:13:20,66,57,1
6/12/13,5:13:20,66,63,10
6/13/13,6:13:20,70,58,7
6/14/13,7:13:20,66,59,20
6/15/13,8:13:20,68,65,11
6/16/13,9:13:20,68,74,6
6/17/13,10:13:20,67,56,10
6/18/13,11:13:20,65,77,13
6/19/13,12:13:20,67,76,10
6/20/13,13:13:20,67,67,20
6/21/13,14:13:20,67,63,6
6/22/13,15:13:20,69,61,9
6/23/13,16:13:20,67,71,15
6/24/13,17:13:20,66,67,19
6/25/13,18:13:20,70,73,1
6/26/13,19:13:20,67,58,10
6/27/13,20:13:20,70,66,3
6/28/13,21:13:20,69,58,12
6/29/13,22:13:20,68,67,18
6/30/13,23:13:20,67,71,10
6/1/13,0:33:07,65,72,8
6/2/13,1:33:07,68,71,20
6/3/13,2:33:07,67,69,12
6/4/13,3:33:07,69,71,10
6/5/13,4:33:07,69,80,20
6/6/13,5:33:07,70,60,5
6/7/13,6:33:07,69,74,2
6/8/13,7:33:07,67,67,4
6/9/13,8:33:07,68,68,17
6/10/13,9:33:07,65,55,20
6/11/13,10:33:07,65,66,6
6/12/13,11:33:07,69,74,4
6/13/13,12:33:07,69,73,7
6/14/13,13:33:07,65,56,8
6/15/13,14:33:07,68,80,20
6/16/13,15:33:07,65,75,10
6/17/13,16:33:07,66,70,10
6/18/13,17:33:07,70,58,14
6/19/13,18:33:07,66,55,19
6/20/13,19:33:07,65,73,15
6/21/13,20:33:07,66,55,6
